household_id,MAZ,TAZ,TYPE,NP,HHT,HHINCADJ,WORKERS
86158,593.0,46.0,1,6,5,167064.719121924,6
86159,593.0,46.0,1,5,3,77442.7047460236,3
86160,593.0,46.0,1,4,1,203478.528903,2
86161,593.0,46.0,1,4,1,171886.966817278,2
86162,593.0,46.0,1,4,1,138676.471289391,1
86163,593.0,46.0,1,4,3,62224.3127668631,1
86164,593.0,46.0,1,4,2,37156.9487562,1
86165,593.0,46.0,1,4,1,41580.3950367,1
86166,593.0,46.0,1,3,1,343773.933634556,1
86167,593.0,46.0,1,3,1,83206.2462950964,2
86168,593.0,46.0,1,3,2,78955.2953678196,1
86169,593.0,46.0,1,3,1,26098.33305495,1
86170,593.0,46.0,1,2,1,194631.636342,2
86171,593.0,46.0,1,2,1,144477.964000469,2
86172,593.0,46.0,1,2,1,114744.19651617,1
86173,593.0,46.0,1,2,1,78674.3156690018,1
86174,593.0,46.0,1,2,1,71513.8652797724,0
86175,593.0,46.0,1,2,1,57152.5701468288,0
86176,593.0,46.0,1,2,3,41810.3432798784,1
86177,593.0,46.0,1,2,3,27191.5837565674,1
86178,593.0,46.0,1,1,6,97557.4676530496,1
86179,593.0,46.0,1,1,4,5574.71243731712,0
86180,609.0,47.0,1,4,1,203478.528903,2
86181,609.0,47.0,1,4,1,193606.761865059,2
86182,609.0,47.0,1,4,1,138676.471289391,1
86183,609.0,47.0,1,3,1,343773.933634556,1
86184,609.0,47.0,1,3,3,45526.8182380898,1
86185,609.0,47.0,1,2,1,194631.636342,2
86186,609.0,47.0,1,2,7,126069.519353992,2
86187,609.0,47.0,1,2,1,135957.918782837,2
86188,609.0,47.0,1,2,1,114744.19651617,1
86189,609.0,47.0,1,2,1,57091.482336022,0
86190,609.0,47.0,1,2,1,65595.7830124314,0
86191,609.0,47.0,1,1,4,83620.6865597568,1
86192,609.0,47.0,1,1,6,658.397608091468,0
86193,589.0,45.0,1,4,1,203478.528903,2
86194,589.0,45.0,1,4,1,171886.966817278,2
86195,589.0,45.0,1,4,1,138676.471289391,1
86196,589.0,45.0,1,4,3,62224.3127668631,1
86197,589.0,45.0,1,3,1,343773.933634556,1
86198,589.0,45.0,1,3,1,86699.5470978,2
86199,589.0,45.0,1,3,3,90238.3041222,1
86200,589.0,45.0,1,2,7,126069.519353992,2
86201,589.0,45.0,1,2,1,146311.494017004,2
86202,589.0,45.0,1,2,1,114744.19651617,1
86203,589.0,45.0,1,2,1,50757.6230122592,0
86204,589.0,45.0,1,2,3,41810.3432798784,1
86205,589.0,45.0,1,1,6,99504.8706329721,1
86206,594.0,46.0,1,8,1,143455.933386961,4
86207,594.0,46.0,1,5,3,77442.7047460236,3
86208,594.0,46.0,1,4,1,203478.528903,2
86209,594.0,46.0,1,4,1,241756.696031652,2
86210,594.0,46.0,1,4,1,138676.471289391,1
86211,594.0,46.0,1,3,1,343773.933634556,1
86212,594.0,46.0,1,3,1,86699.5470978,2
86213,594.0,46.0,1,3,3,45526.8182380898,1
86214,594.0,46.0,1,2,1,194631.636342,2
86215,594.0,46.0,1,2,3,105919.536309025,2
86216,594.0,46.0,1,2,7,125644.210210789,2
86217,594.0,46.0,1,2,1,114744.19651617,1
86218,594.0,46.0,1,2,1,54539.2700117525,0
86219,594.0,46.0,1,2,1,58730.3860876239,0
86220,594.0,46.0,1,1,4,92751.1463818654,1
86221,594.0,46.0,1,1,4,74921.3143589437,1
86222,610.0,47.0,1,8,1,143455.933386961,4
86223,610.0,47.0,1,4,1,203478.528903,2
86224,610.0,47.0,1,4,1,241756.696031652,2
86225,610.0,47.0,1,4,1,138676.471289391,1
86226,610.0,47.0,1,4,3,62224.3127668631,1
86227,610.0,47.0,1,4,2,37156.9487562,1
86228,610.0,47.0,1,4,1,41580.3950367,1
86229,610.0,47.0,1,3,1,343773.933634556,1
86230,610.0,47.0,1,3,1,83206.2462950964,2
86231,610.0,47.0,1,3,1,26098.33305495,1
86232,610.0,47.0,1,2,1,164325.069686162,2
86233,610.0,47.0,1,2,7,126069.519353992,2
86234,610.0,47.0,1,2,7,125644.210210789,2
86235,610.0,47.0,1,2,1,148375.408698336,1
86236,610.0,47.0,1,2,1,53888.8868940655,0
86237,610.0,47.0,1,2,1,58730.3860876239,0
86238,610.0,47.0,1,2,3,27191.5837565674,1
86239,610.0,47.0,1,1,4,77042.8206436078,1
86240,610.0,47.0,1,1,4,74921.3143589437,1
86241,610.0,47.0,1,1,4,17493.2522167251,0
86242,610.0,47.0,1,1,4,3932.09682610182,0
86243,590.0,45.0,1,4,1,203478.528903,2
86244,590.0,45.0,1,4,1,171886.966817278,2
86245,590.0,45.0,1,4,1,351221.6346717,1
86246,590.0,45.0,1,4,1,138676.471289391,1
86247,590.0,45.0,1,4,3,62224.3127668631,1
86248,590.0,45.0,1,4,2,37156.9487562,1
86249,590.0,45.0,1,3,1,343773.933634556,1
86250,590.0,45.0,1,3,1,86699.5470978,2
86251,590.0,45.0,1,3,1,26098.33305495,1
86252,590.0,45.0,1,2,1,164325.069686162,2
86253,590.0,45.0,1,2,3,105919.536309025,2
86254,590.0,45.0,1,2,7,125644.210210789,2
86255,590.0,45.0,1,2,1,114744.19651617,1
86256,590.0,45.0,1,2,1,80745.1511034398,0
86257,590.0,45.0,1,2,1,59819.9869334691,0
86258,590.0,45.0,1,2,1,58730.3860876239,0
86259,590.0,45.0,1,2,2,45415.3239893435,2
86260,590.0,45.0,1,2,3,41810.3432798784,1
86261,590.0,45.0,1,2,3,27191.5837565674,1
86262,590.0,45.0,1,1,4,75641.7116123951,1
86263,590.0,45.0,1,1,6,0.0,0
86264,595.0,46.0,2,4,2,19139.8460347888,1
86265,595.0,46.0,2,3,3,2973.17996656913,1
86266,595.0,46.0,1,4,1,203478.528903,2
86267,595.0,46.0,1,4,1,171886.966817278,2
86268,595.0,46.0,1,3,1,343773.933634556,1
86269,595.0,46.0,1,2,1,164325.069686162,2
86270,595.0,46.0,1,2,7,125644.210210789,2
86271,595.0,46.0,1,2,1,109950.630808017,1
86272,595.0,46.0,1,2,1,53586.2497696667,0
86273,595.0,46.0,1,1,6,97557.4676530496,1
86274,596.0,46.0,1,8,1,143455.933386961,4
86275,596.0,46.0,1,4,1,203478.528903,2
86276,596.0,46.0,1,4,1,171886.966817278,2
86277,596.0,46.0,1,4,1,41580.3950367,1
86278,596.0,46.0,1,3,1,343773.933634556,1
86279,596.0,46.0,1,3,1,83206.2462950964,2
86280,596.0,46.0,1,2,7,126069.519353992,2
86281,596.0,46.0,1,2,1,144477.964000469,2
86282,596.0,46.0,1,2,1,148375.408698336,1
86283,596.0,46.0,1,2,1,55735.4231343,0
86284,596.0,46.0,1,2,1,57152.5701468288,0
86285,596.0,46.0,1,2,3,41810.3432798784,1
86286,596.0,46.0,1,2,3,27191.5837565674,1
86287,596.0,46.0,1,1,4,92751.1463818654,1
86288,596.0,46.0,1,1,6,0.0,0
86289,591.0,45.0,1,6,5,167064.719121924,6
86290,591.0,45.0,1,5,1,157206.890732343,2
86291,591.0,45.0,1,8,1,143455.933386961,4
86292,591.0,45.0,1,5,3,77442.7047460236,3
86293,591.0,45.0,1,5,3,57504.8016465,2
86294,591.0,45.0,1,6,3,50984.219543564,2
86295,591.0,45.0,1,4,5,204412.72066683,4
86296,591.0,45.0,1,4,1,203478.528903,2
86297,591.0,45.0,1,4,1,241756.696031652,2
86298,591.0,45.0,1,4,1,351221.6346717,1
86299,591.0,45.0,1,4,1,138676.471289391,1
86300,591.0,45.0,1,4,1,80949.06693315,2
86301,591.0,45.0,1,4,1,88468.92561,1
86302,591.0,45.0,1,4,5,67028.5342682009,4
86303,591.0,45.0,1,4,1,54167.6225159314,3
86304,591.0,45.0,1,4,1,69429.1771917689,1
86305,591.0,45.0,1,4,3,62224.3127668631,1
86306,591.0,45.0,1,4,1,52123.1439739079,1
86307,591.0,45.0,1,4,7,45294.9773107557,4
86308,591.0,45.0,1,4,2,37156.9487562,1
86309,591.0,45.0,1,4,1,41580.3950367,1
86310,591.0,45.0,1,4,1,27037.355320988,1
86311,591.0,45.0,1,3,1,343773.933634556,1
86312,591.0,45.0,1,3,3,126599.03254791,1
86313,591.0,45.0,1,3,1,79021.5487989702,3
86314,591.0,45.0,1,3,1,83206.2462950964,2
86315,591.0,45.0,1,3,3,90238.3041222,1
86316,591.0,45.0,1,3,1,84203.2710328372,1
86317,591.0,45.0,1,3,3,45526.8182380898,1
86318,591.0,45.0,1,3,3,32519.1558843499,2
86319,591.0,45.0,1,3,1,26098.33305495,1
86320,591.0,45.0,1,3,3,21232.5421464,1
86321,591.0,45.0,1,2,1,194631.636342,2
86322,591.0,45.0,1,2,5,323579.846703153,2
86323,591.0,45.0,1,2,1,465488.48851598,2
86324,591.0,45.0,1,2,7,126069.519353992,2
86325,591.0,45.0,1,2,1,135957.918782837,2
86326,591.0,45.0,1,2,1,109950.630808017,1
86327,591.0,45.0,1,2,1,80772.12908193,1
86328,591.0,45.0,1,2,1,78674.3156690018,1
86329,591.0,45.0,1,2,1,97436.5084610333,0
86330,591.0,45.0,1,2,1,70643.7345995622,0
86331,591.0,45.0,1,2,1,57152.5701468288,0
86332,591.0,45.0,1,2,2,45415.3239893435,2
86333,591.0,45.0,1,2,3,41810.3432798784,1
86334,591.0,45.0,1,2,3,27191.5837565674,1
86335,591.0,45.0,1,2,1,16185.6078655819,0
86336,591.0,45.0,1,2,2,4572.20561174631,0
86337,591.0,45.0,1,1,6,97557.4676530496,1
86338,591.0,45.0,1,1,6,69405.1698445981,1
86339,591.0,45.0,1,1,4,74921.3143589437,1
86340,591.0,45.0,1,1,6,21521.86794686,0
86341,591.0,45.0,1,1,6,12450.1911100082,0
86342,591.0,45.0,1,1,4,3932.09682610182,0
86343,597.0,46.0,1,4,1,203478.528903,2
86344,597.0,46.0,1,4,1,193606.761865059,2
86345,597.0,46.0,1,4,1,138676.471289391,1
86346,597.0,46.0,1,3,1,343773.933634556,1
86347,597.0,46.0,1,3,1,86699.5470978,2
86348,597.0,46.0,1,2,1,135957.918782837,2
86349,597.0,46.0,1,2,1,148375.408698336,1
86350,597.0,46.0,1,2,1,53888.8868940655,0
86351,597.0,46.0,1,2,1,50757.6230122592,0
86352,597.0,46.0,1,2,3,41810.3432798784,1
86353,597.0,46.0,1,1,4,92751.1463818654,1
86354,598.0,46.0,1,8,1,143455.933386961,4
86355,598.0,46.0,1,4,1,241756.696031652,2
86356,598.0,46.0,1,4,1,366179.994588442,1
86357,598.0,46.0,1,4,1,138676.471289391,1
86358,598.0,46.0,1,4,3,62224.3127668631,1
86359,598.0,46.0,1,4,1,41580.3950367,1
86360,598.0,46.0,1,3,1,343773.933634556,1
86361,598.0,46.0,1,2,1,165778.02230254,2
86362,598.0,46.0,1,2,1,135957.918782837,2
86363,598.0,46.0,1,2,1,71513.8652797724,0
86364,598.0,46.0,1,2,1,50757.6230122592,0
86365,598.0,46.0,1,2,3,27191.5837565674,1
86366,598.0,46.0,1,1,6,99504.8706329721,1
86367,598.0,46.0,1,1,6,16094.163753347,0
86368,598.0,46.0,1,1,6,658.397608091468,0
86369,599.0,46.0,2,4,2,19139.8460347888,1
86370,599.0,46.0,2,3,3,2973.17996656913,1
86371,599.0,46.0,1,6,5,167064.719121924,6
86372,599.0,46.0,1,4,1,203478.528903,2
86373,599.0,46.0,1,4,1,171886.966817278,2
86374,599.0,46.0,1,4,1,138676.471289391,1
86375,599.0,46.0,1,3,1,86699.5470978,2
86376,599.0,46.0,1,2,1,164325.069686162,2
86377,599.0,46.0,1,2,5,323579.846703153,2
86378,599.0,46.0,1,2,7,126069.519353992,2
86379,599.0,46.0,1,2,1,144477.964000469,2
86380,599.0,46.0,1,2,1,57152.5701468288,0
86381,599.0,46.0,1,2,2,45415.3239893435,2
86382,599.0,46.0,1,2,3,41810.3432798784,1
86383,599.0,46.0,1,1,4,83620.6865597568,1
86384,599.0,46.0,1,1,6,6949.75252985439,0
86385,600.0,46.0,1,6,5,167064.719121924,6
86386,600.0,46.0,1,5,3,77442.7047460236,3
86387,600.0,46.0,1,4,1,193606.761865059,2
86388,600.0,46.0,1,4,1,366179.994588442,1
86389,600.0,46.0,1,4,1,138676.471289391,1
86390,600.0,46.0,1,4,3,62224.3127668631,1
86391,600.0,46.0,1,3,1,343773.933634556,1
86392,600.0,46.0,1,3,1,83206.2462950964,2
86393,600.0,46.0,1,2,1,194631.636342,2
86394,600.0,46.0,1,2,7,125644.210210789,2
86395,600.0,46.0,1,2,1,109950.630808017,1
86396,600.0,46.0,1,2,1,80745.1511034398,0
86397,600.0,46.0,1,2,1,52887.6304065237,0
86398,600.0,46.0,1,2,1,65595.7830124314,0
86399,600.0,46.0,1,1,4,92751.1463818654,1
86400,600.0,46.0,1,1,4,74921.3143589437,1
86401,600.0,46.0,1,1,6,21521.86794686,0
86402,600.0,46.0,1,1,4,8055.45947192324,0
86403,601.0,46.0,1,8,1,143455.933386961,4
86404,601.0,46.0,1,4,1,171886.966817278,2
86405,601.0,46.0,1,4,1,138676.471289391,1
86406,601.0,46.0,1,4,3,62224.3127668631,1
86407,601.0,46.0,1,4,2,37156.9487562,1
86408,601.0,46.0,1,3,1,343773.933634556,1
86409,601.0,46.0,1,3,1,86699.5470978,2
86410,601.0,46.0,1,3,3,45526.8182380898,1
86411,601.0,46.0,1,2,1,194631.636342,2
86412,601.0,46.0,1,2,1,135957.918782837,2
86413,601.0,46.0,1,2,1,55735.4231343,0
86414,601.0,46.0,1,2,1,62901.3386677282,0
86415,601.0,46.0,1,2,2,45415.3239893435,2
86416,601.0,46.0,1,2,3,41810.3432798784,1
86417,601.0,46.0,1,2,3,27191.5837565674,1
86418,601.0,46.0,1,1,4,92751.1463818654,1
86419,601.0,46.0,1,1,4,74921.3143589437,1
86420,601.0,46.0,1,1,6,10970.14677564,0
86421,592.0,45.0,1,8,1,143455.933386961,4
86422,592.0,45.0,1,5,3,77442.7047460236,3
86423,592.0,45.0,1,4,1,203478.528903,2
86424,592.0,45.0,1,4,1,241756.696031652,2
86425,592.0,45.0,1,4,1,138676.471289391,1
86426,592.0,45.0,1,4,2,37156.9487562,1
86427,592.0,45.0,1,3,1,343773.933634556,1
86428,592.0,45.0,1,3,1,83206.2462950964,2
86429,592.0,45.0,1,3,1,26098.33305495,1
86430,592.0,45.0,1,2,1,367931.02086293,2
86431,592.0,45.0,1,2,5,323579.846703153,2
86432,592.0,45.0,1,2,7,126069.519353992,2
86433,592.0,45.0,1,2,7,125644.210210789,2
86434,592.0,45.0,1,2,1,148375.408698336,1
86435,592.0,45.0,1,2,1,50757.6230122592,0
86436,592.0,45.0,1,2,3,41810.3432798784,1
86437,592.0,45.0,1,2,3,27191.5837565674,1
86438,592.0,45.0,1,1,6,97557.4676530496,1
86439,592.0,45.0,1,1,6,0.0,0
86440,255.0,23.0,1,6,3,50984.219543564,2
86441,255.0,23.0,1,4,1,203478.528903,2
86442,255.0,23.0,1,4,1,303639.351948337,2
86443,255.0,23.0,1,4,1,171886.966817278,2
86444,255.0,23.0,1,4,1,138676.471289391,1
86445,255.0,23.0,1,3,1,343773.933634556,1
86446,255.0,23.0,1,3,1,97351.205741244,1
86447,255.0,23.0,1,2,1,164325.069686162,2
86448,255.0,23.0,1,2,7,126069.519353992,2
86449,255.0,23.0,1,2,1,135957.918782837,2
86450,255.0,23.0,1,2,1,148375.408698336,1
86451,255.0,23.0,1,2,1,53586.2497696667,0
86452,255.0,23.0,1,2,3,41810.3432798784,1
86453,255.0,23.0,1,2,3,27191.5837565674,1
86454,255.0,23.0,1,1,4,77042.8206436078,1
86455,255.0,23.0,1,1,4,17493.2522167251,0
86456,256.0,23.0,1,4,1,203478.528903,2
86457,256.0,23.0,1,4,1,241756.696031652,2
86458,256.0,23.0,1,4,2,37156.9487562,1
86459,256.0,23.0,1,3,3,126599.03254791,1
86460,256.0,23.0,1,3,1,97351.205741244,1
86461,256.0,23.0,1,2,1,194631.636342,2
86462,256.0,23.0,1,2,3,105919.536309025,2
86463,256.0,23.0,1,2,1,135957.918782837,2
86464,256.0,23.0,1,2,1,109950.630808017,1
86465,256.0,23.0,1,1,6,97557.4676530496,1
86466,256.0,23.0,1,1,4,21611.9176035415,0
86467,257.0,23.0,1,4,5,204412.72066683,4
86468,257.0,23.0,1,4,1,303639.351948337,2
86469,257.0,23.0,1,4,1,193606.761865059,2
86470,257.0,23.0,1,3,1,343773.933634556,1
86471,257.0,23.0,1,2,1,194631.636342,2
86472,257.0,23.0,1,2,7,126069.519353992,2
86473,257.0,23.0,1,2,7,125644.210210789,2
86474,257.0,23.0,1,2,1,109950.630808017,1
86475,257.0,23.0,1,2,1,53586.2497696667,0
86476,257.0,23.0,1,2,3,41810.3432798784,1
86477,257.0,23.0,1,2,3,27191.5837565674,1
86478,257.0,23.0,1,1,6,97557.4676530496,1
86479,257.0,23.0,1,1,6,19810.924469913,0
86480,258.0,23.0,1,4,5,204412.72066683,4
86481,258.0,23.0,1,4,1,203478.528903,2
86482,258.0,23.0,1,4,1,303639.351948337,2
86483,258.0,23.0,1,4,1,171886.966817278,2
86484,258.0,23.0,1,4,1,138676.471289391,1
86485,258.0,23.0,1,4,1,80949.06693315,2
86486,258.0,23.0,1,4,1,54167.6225159314,3
86487,258.0,23.0,1,4,3,62224.3127668631,1
86488,258.0,23.0,1,3,1,230977.369387849,2
86489,258.0,23.0,1,3,1,343773.933634556,1
86490,258.0,23.0,1,2,1,164325.069686162,2
86491,258.0,23.0,1,2,3,105919.536309025,2
86492,258.0,23.0,1,2,1,144477.964000469,2
86493,258.0,23.0,1,2,1,114744.19651617,1
86494,258.0,23.0,1,2,1,81019.4834401446,1
86495,258.0,23.0,1,2,1,58730.3860876239,0
86496,258.0,23.0,1,2,3,41810.3432798784,1
86497,258.0,23.0,1,1,4,77042.8206436078,1
86498,258.0,23.0,1,1,6,21521.86794686,0
86499,450.0,36.0,1,8,1,143455.933386961,4
86500,450.0,36.0,1,6,3,50984.219543564,2
86501,450.0,36.0,1,4,5,204412.72066683,4
86502,450.0,36.0,1,4,1,193606.761865059,2
86503,450.0,36.0,1,4,1,138676.471289391,1
86504,450.0,36.0,1,4,1,80949.06693315,2
86505,450.0,36.0,1,3,1,343773.933634556,1
86506,450.0,36.0,1,3,2,78955.2953678196,1
86507,450.0,36.0,1,2,1,164325.069686162,2
86508,450.0,36.0,1,2,7,126069.519353992,2
86509,450.0,36.0,1,2,1,135957.918782837,2
86510,450.0,36.0,1,2,1,148375.408698336,1
86511,450.0,36.0,1,2,1,106848.655048578,1
86512,450.0,36.0,1,2,1,80772.12908193,1
86513,450.0,36.0,1,2,1,58730.3860876239,0
86514,450.0,36.0,1,1,6,97557.4676530496,1
86515,450.0,36.0,1,1,6,32188.327506694,0
86516,450.0,36.0,1,1,4,19511.4935306099,0
86517,450.0,36.0,1,1,6,0.0,0
86518,451.0,36.0,1,6,3,50984.219543564,2
86519,451.0,36.0,1,4,5,204412.72066683,4
86520,451.0,36.0,1,4,1,203478.528903,2
86521,451.0,36.0,1,4,1,241756.696031652,2
86522,451.0,36.0,1,4,1,138676.471289391,1
86523,451.0,36.0,1,4,1,80949.06693315,2
86524,451.0,36.0,1,4,3,62224.3127668631,1
86525,451.0,36.0,1,4,2,37156.9487562,1
86526,451.0,36.0,1,3,1,343773.933634556,1
86527,451.0,36.0,1,2,1,194631.636342,2
86528,451.0,36.0,1,2,3,105919.536309025,2
86529,451.0,36.0,1,2,1,144477.964000469,2
86530,451.0,36.0,1,2,1,109950.630808017,1
86531,451.0,36.0,1,2,1,106848.655048578,1
86532,451.0,36.0,1,2,1,53586.2497696667,0
86533,451.0,36.0,1,2,3,27191.5837565674,1
86534,451.0,36.0,1,1,4,83620.6865597568,1
86535,451.0,36.0,1,1,4,17493.2522167251,0
86536,451.0,36.0,1,1,6,13507.4485022134,0
86537,452.0,36.0,1,6,3,50984.219543564,2
86538,452.0,36.0,1,4,1,203478.528903,2
86539,452.0,36.0,1,4,1,171886.966817278,2
86540,452.0,36.0,1,4,1,80949.06693315,2
86541,452.0,36.0,1,3,1,174660.606329685,2
86542,452.0,36.0,1,3,1,343773.933634556,1
86543,452.0,36.0,1,3,3,45526.8182380898,1
86544,452.0,36.0,1,2,1,367931.02086293,2
86545,452.0,36.0,1,2,7,126069.519353992,2
86546,452.0,36.0,1,2,1,144477.964000469,2
86547,452.0,36.0,1,2,1,109950.630808017,1
86548,452.0,36.0,1,2,1,81019.4834401446,1
86549,452.0,36.0,1,2,1,57152.5701468288,0
86550,452.0,36.0,1,2,3,41810.3432798784,1
86551,452.0,36.0,1,2,3,27191.5837565674,1
86552,452.0,36.0,1,1,4,83620.6865597568,1
86553,452.0,36.0,1,1,4,17493.2522167251,0
86554,452.0,36.0,1,1,6,0.0,0
86555,453.0,36.0,1,6,3,50984.219543564,2
86556,453.0,36.0,1,4,1,203478.528903,2
86557,453.0,36.0,1,4,1,303639.351948337,2
86558,453.0,36.0,1,4,1,171886.966817278,2
86559,453.0,36.0,1,4,1,138676.471289391,1
86560,453.0,36.0,1,4,1,80949.06693315,2
86561,453.0,36.0,1,4,1,54167.6225159314,3
86562,453.0,36.0,1,4,2,37156.9487562,1
86563,453.0,36.0,1,3,1,343773.933634556,1
86564,453.0,36.0,1,3,3,90238.3041222,1
86565,453.0,36.0,1,2,1,194631.636342,2
86566,453.0,36.0,1,2,7,126069.519353992,2
86567,453.0,36.0,1,2,1,135957.918782837,2
86568,453.0,36.0,1,2,1,109950.630808017,1
86569,453.0,36.0,1,2,7,92358.5533572754,1
86570,453.0,36.0,1,2,1,50757.6230122592,0
86571,453.0,36.0,1,1,4,92751.1463818654,1
86572,453.0,36.0,1,1,4,17493.2522167251,0
86573,453.0,36.0,1,1,4,3932.09682610182,0
86574,259.0,23.0,1,8,1,143455.933386961,4
86575,259.0,23.0,1,6,3,50984.219543564,2
86576,259.0,23.0,1,4,1,203478.528903,2
86577,259.0,23.0,1,4,1,171886.966817278,2
86578,259.0,23.0,1,4,1,138676.471289391,1
86579,259.0,23.0,1,4,1,80949.06693315,2
86580,259.0,23.0,1,3,1,343773.933634556,1
86581,259.0,23.0,1,3,3,95924.8737344375,2
86582,259.0,23.0,1,2,1,367931.02086293,2
86583,259.0,23.0,1,2,7,126069.519353992,2
86584,259.0,23.0,1,2,7,125644.210210789,2
86585,259.0,23.0,1,2,1,114744.19651617,1
86586,259.0,23.0,1,2,1,81019.4834401446,1
86587,259.0,23.0,1,2,1,58730.3860876239,0
86588,259.0,23.0,1,2,3,41810.3432798784,1
86589,259.0,23.0,1,2,3,27191.5837565674,1
86590,259.0,23.0,1,1,6,99504.8706329721,1
86591,259.0,23.0,1,1,4,65874.5186342973,1
86592,259.0,23.0,1,1,4,17493.2522167251,0
86593,260.0,23.0,4,4,1,10876.633502627,1
86594,260.0,23.0,1,6,3,50984.219543564,2
86595,260.0,23.0,1,4,5,204412.72066683,4
86596,260.0,23.0,1,4,1,203478.528903,2
86597,260.0,23.0,1,4,1,171886.966817278,2
86598,260.0,23.0,1,4,1,138676.471289391,1
86599,260.0,23.0,1,3,1,343773.933634556,1
86600,260.0,23.0,1,3,2,78955.2953678196,1
86601,260.0,23.0,1,2,1,194631.636342,2
86602,260.0,23.0,1,2,3,105919.536309025,2
86603,260.0,23.0,1,2,1,135957.918782837,2
86604,260.0,23.0,1,2,1,109950.630808017,1
86605,260.0,23.0,1,2,1,80772.12908193,1
86606,260.0,23.0,1,2,1,50757.6230122592,0
86607,260.0,23.0,1,2,3,41810.3432798784,1
86608,260.0,23.0,1,2,3,27191.5837565674,1
86609,260.0,23.0,1,1,4,83214.1421337828,1
86610,260.0,23.0,1,1,6,15308.4416358419,0
86611,260.0,23.0,1,1,6,0.0,0
86612,261.0,23.0,1,8,1,143455.933386961,4
86613,261.0,23.0,1,6,3,50984.219543564,2
86614,261.0,23.0,1,4,1,203478.528903,2
86615,261.0,23.0,1,4,1,303639.351948337,2
86616,261.0,23.0,1,4,1,171886.966817278,2
86617,261.0,23.0,1,4,1,138676.471289391,1
86618,261.0,23.0,1,4,1,80949.06693315,2
86619,261.0,23.0,1,4,1,54167.6225159314,3
86620,261.0,23.0,1,3,1,343773.933634556,1
86621,261.0,23.0,1,3,3,90238.3041222,1
86622,261.0,23.0,1,2,1,367931.02086293,2
86623,261.0,23.0,1,2,3,105919.536309025,2
86624,261.0,23.0,1,2,1,135957.918782837,2
86625,261.0,23.0,1,2,1,114744.19651617,1
86626,261.0,23.0,1,2,1,65595.7830124314,0
86627,261.0,23.0,1,1,6,79243.697879652,1
86628,261.0,23.0,1,1,6,69405.1698445981,1
86629,261.0,23.0,1,1,6,26654.6983777011,0
86630,261.0,23.0,1,1,4,17188.6966817278,0
86631,454.0,36.0,1,8,1,143455.933386961,4
86632,454.0,36.0,1,4,5,204412.72066683,4
86633,454.0,36.0,1,4,1,203478.528903,2
86634,454.0,36.0,1,4,1,303639.351948337,2
86635,454.0,36.0,1,4,1,193606.761865059,2
86636,454.0,36.0,1,4,1,80949.06693315,2
86637,454.0,36.0,1,3,1,343773.933634556,1
86638,454.0,36.0,1,3,3,90238.3041222,1
86639,454.0,36.0,1,2,1,164325.069686162,2
86640,454.0,36.0,1,2,7,126069.519353992,2
86641,454.0,36.0,1,2,1,135957.918782837,2
86642,454.0,36.0,1,2,1,114744.19651617,1
86643,454.0,36.0,1,2,7,92358.5533572754,1
86644,454.0,36.0,1,2,1,58730.3860876239,0
86645,454.0,36.0,1,2,3,41810.3432798784,1
86646,454.0,36.0,1,1,4,77042.8206436078,1
86647,454.0,36.0,1,1,6,51208.7028515586,1
86648,454.0,36.0,1,1,6,19810.924469913,0
86649,262.0,23.0,1,6,3,50984.219543564,2
86650,262.0,23.0,1,4,5,204412.72066683,4
86651,262.0,23.0,1,4,1,203478.528903,2
86652,262.0,23.0,1,4,1,171886.966817278,2
86653,262.0,23.0,1,4,1,138676.471289391,1
86654,262.0,23.0,1,4,1,80949.06693315,2
86655,262.0,23.0,1,3,1,343773.933634556,1
86656,262.0,23.0,1,3,3,126599.03254791,1
86657,262.0,23.0,1,3,3,90238.3041222,1
86658,262.0,23.0,1,2,1,194631.636342,2
86659,262.0,23.0,1,2,7,126069.519353992,2
86660,262.0,23.0,1,2,1,144477.964000469,2
86661,262.0,23.0,1,2,1,148375.408698336,1
86662,262.0,23.0,1,2,1,81019.4834401446,1
86663,262.0,23.0,1,2,1,58730.3860876239,0
86664,262.0,23.0,1,2,3,41810.3432798784,1
86665,262.0,23.0,1,1,6,99504.8706329721,1
86666,262.0,23.0,1,1,6,25303.9535274798,0
86667,262.0,23.0,1,1,4,19511.4935306099,0
86668,455.0,36.0,1,6,3,50984.219543564,2
86669,455.0,36.0,1,4,5,204412.72066683,4
86670,455.0,36.0,1,4,1,203478.528903,2
86671,455.0,36.0,1,4,1,241756.696031652,2
86672,455.0,36.0,1,4,1,80949.06693315,2
86673,455.0,36.0,1,3,1,343773.933634556,1
86674,455.0,36.0,1,3,1,97351.205741244,1
86675,455.0,36.0,1,2,1,194631.636342,2
86676,455.0,36.0,1,2,3,105919.536309025,2
86677,455.0,36.0,1,2,1,144477.964000469,2
86678,455.0,36.0,1,2,1,114744.19651617,1
86679,455.0,36.0,1,2,1,53586.2497696667,0
86680,455.0,36.0,1,2,3,41810.3432798784,1
86681,455.0,36.0,1,1,4,83214.1421337828,1
86682,455.0,36.0,1,1,4,22242.2652003114,0
86683,456.0,36.0,1,8,1,143455.933386961,4
86684,456.0,36.0,1,4,5,204412.72066683,4
86685,456.0,36.0,1,4,1,171886.966817278,2
86686,456.0,36.0,1,3,1,343773.933634556,1
86687,456.0,36.0,1,3,3,95924.8737344375,2
86688,456.0,36.0,1,2,1,164325.069686162,2
