household_id,PERSON_NUM,person_id,PUMA_GEOID,AGEP,SEX,WKHP,WKW,ESR,SCHG,MIL,NAICSP,INDP,OCCP,OCCCAT,DDRS,DEAR,DEYE,DOUT,DPHY,DREM,TOLLFACTOR,FAREFACTOR
1120,1,2584,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1120,2,2585,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
1120,3,2586,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
1121,1,2587,1303,33,2,60,1,1,-8,4,,,,1,,,,,,,,
1121,2,2588,1303,36,1,32,4,1,-8,4,,,,4,,,,,,,,
1122,1,2589,1303,65,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1122,2,2590,1303,61,2,40,1,1,-8,4,,,,1,,,,,,,,
1123,1,2591,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
1123,2,2592,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
1124,1,2593,1303,80,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1124,2,2594,1303,73,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1125,1,2595,1303,35,2,40,1,1,-8,4,,,,2,,,,,,,,
1125,2,2596,1303,33,1,-8,-8,3,15,4,,,,999,,,,,,,,
1126,1,2597,1303,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1126,2,2598,1303,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1127,1,2599,1303,64,2,25,1,1,-8,4,,,,1,,,,,,,,
1128,1,2600,1303,52,2,20,1,1,-8,4,,,,1,,,,,,,,
1129,1,2601,1303,77,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1130,1,2602,1303,67,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1327,1,3003,1303,42,1,40,1,1,-8,4,,,,2,,,,,,,,
1327,2,3004,1303,29,2,50,1,1,-8,4,,,,6,,,,,,,,
1327,3,3005,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1328,1,3006,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
1328,2,3007,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
1329,1,3008,1303,28,1,40,1,1,-8,4,,,,1,,,,,,,,
1330,1,3009,1303,43,2,30,4,1,-8,4,,,,1,,,,,,,,
1331,1,3010,1303,46,1,40,1,1,16,2,,,,1,,,,,,,,
1331,2,3011,1303,10,1,-8,-8,-8,6,-8,,,,999,,,,,,,,
1331,3,3012,1303,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1331,4,3013,1303,51,2,30,1,1,-8,4,,,,2,,,,,,,,
1332,1,3014,1303,44,2,26,1,1,-8,4,,,,2,,,,,,,,
1332,2,3015,1303,42,1,45,1,1,-8,4,,,,6,,,,,,,,
1332,3,3016,1303,18,1,28,6,1,15,4,,,,3,,,,,,,,
1332,4,3017,1303,18,2,27,1,1,15,4,,,,4,,,,,,,,
1333,1,3018,1303,48,1,40,1,1,-8,4,,,,6,,,,,,,,
1333,2,3019,1303,43,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1333,3,3020,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1333,4,3021,1303,7,2,-8,-8,-8,3,-8,,,,999,,,,,,,,
1334,1,3022,1303,55,1,60,1,1,-8,4,,,,3,,,,,,,,
1334,2,3023,1303,55,2,40,1,1,-8,4,,,,3,,,,,,,,
1334,3,3024,1303,19,2,10,3,1,15,4,,,,3,,,,,,,,
1334,4,3025,1303,15,2,-8,-8,-8,11,-8,,,,999,,,,,,,,
1335,1,3026,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
1335,2,3027,1303,43,2,60,1,1,-8,4,,,,4,,,,,,,,
1335,3,3028,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
1336,1,3029,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1336,2,3030,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
1336,3,3031,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
1337,1,3032,1303,39,1,50,1,1,-8,4,,,,1,,,,,,,,
1337,2,3033,1303,34,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1337,3,3034,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1338,1,3035,1303,33,2,60,1,1,-8,4,,,,1,,,,,,,,
1338,2,3036,1303,36,1,32,4,1,-8,4,,,,4,,,,,,,,
1339,1,3037,1303,65,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1339,2,3038,1303,61,2,40,1,1,-8,4,,,,1,,,,,,,,
1340,1,3039,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
1340,2,3040,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
1341,1,3041,1303,81,1,3,6,6,-8,4,,,,999,,,,,,,,
1341,2,3042,1303,71,2,5,6,6,-8,4,,,,999,,,,,,,,
1342,1,3043,1303,28,2,-8,-8,6,16,4,,,,999,,,,,,,,
1342,2,3044,1303,35,1,36,1,1,-8,4,,,,2,,,,,,,,
1343,1,3045,1303,65,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1343,2,3046,1303,62,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1344,1,3047,1303,58,2,40,3,1,-8,4,,,,1,,,,,,,,
1345,1,3048,1303,52,2,20,1,1,-8,4,,,,1,,,,,,,,
1346,1,3049,1303,81,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1347,1,3050,1303,72,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1363,1,3089,1303,62,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1363,2,3090,1303,71,2,40,6,6,-8,4,,,,999,,,,,,,,
1363,3,3091,1303,36,1,40,1,1,-8,4,,,,4,,,,,,,,
1363,4,3092,1303,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
1364,1,3093,1303,42,1,40,1,1,-8,4,,,,2,,,,,,,,
1364,2,3094,1303,29,2,50,1,1,-8,4,,,,6,,,,,,,,
1364,3,3095,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1365,1,3096,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
1365,2,3097,1303,36,2,40,3,1,-8,4,,,,4,,,,,,,,
1365,3,3098,1303,5,2,-8,-8,-8,2,-8,,,,999,,,,,,,,
1366,1,3099,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
1366,2,3100,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
1367,1,3101,1303,56,2,40,4,6,-8,4,,,,999,,,,,,,,
1367,2,3102,1303,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1368,1,3103,1303,35,2,7,6,1,16,4,,,,2,,,,,,,,
1368,2,3104,1303,27,1,46,1,1,-8,4,,,,4,,,,,,,,
1369,1,3105,1303,28,1,40,1,1,-8,4,,,,1,,,,,,,,
1370,1,3106,1303,57,2,40,1,1,-8,4,,,,2,,,,,,,,
1371,1,3107,1303,35,2,50,1,1,-8,4,,,,1,,,,,,,,
1372,1,3108,1303,50,1,40,1,1,-8,2,,,,1,,,,,,,,
1372,2,3109,1303,54,2,40,1,2,-8,4,,,,2,,,,,,,,
1372,3,3110,1303,10,1,-8,-8,-8,6,-8,,,,999,,,,,,,,
1372,4,3111,1303,5,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1373,1,3112,1303,48,2,40,1,1,-8,4,,,,1,,,,,,,,
1373,2,3113,1303,17,2,2,6,6,14,4,,,,999,,,,,,,,
1373,3,3114,1303,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
1373,4,3115,1303,13,2,-8,-8,-8,10,-8,,,,999,,,,,,,,
1374,1,3116,1303,44,2,26,1,1,-8,4,,,,2,,,,,,,,
1374,2,3117,1303,42,1,45,1,1,-8,4,,,,6,,,,,,,,
1374,3,3118,1303,18,1,28,6,1,15,4,,,,3,,,,,,,,
1374,4,3119,1303,18,2,27,1,1,15,4,,,,4,,,,,,,,
1375,1,3120,1303,48,1,40,1,1,-8,4,,,,6,,,,,,,,
1375,2,3121,1303,43,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1375,3,3122,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1375,4,3123,1303,7,2,-8,-8,-8,3,-8,,,,999,,,,,,,,
1376,1,3124,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
1376,2,3125,1303,43,2,60,1,1,-8,4,,,,4,,,,,,,,
1376,3,3126,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
1377,1,3127,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1377,2,3128,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
1377,3,3129,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
1378,1,3130,1303,36,1,50,1,1,-8,4,,,,1,,,,,,,,
1378,2,3131,1303,34,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1378,3,3132,1303,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1379,1,3133,1303,33,2,60,1,1,-8,4,,,,1,,,,,,,,
1379,2,3134,1303,36,1,32,4,1,-8,4,,,,4,,,,,,,,
1380,1,3135,1303,65,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1380,2,3136,1303,61,2,40,1,1,-8,4,,,,1,,,,,,,,
1381,1,3137,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
1381,2,3138,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
1382,1,3139,1303,71,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1382,2,3140,1303,78,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1383,1,3141,1303,28,2,-8,-8,6,16,4,,,,999,,,,,,,,
1383,2,3142,1303,35,1,36,1,1,-8,4,,,,2,,,,,,,,
1384,1,3143,1303,64,2,25,1,1,-8,4,,,,1,,,,,,,,
1385,1,3144,1303,52,2,20,1,1,-8,4,,,,1,,,,,,,,
1386,1,3145,1303,77,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1387,1,3146,1303,65,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1406,1,3185,1303,21,2,6,4,6,-8,4,,,,999,,,,,,,,
1406,2,3186,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1406,3,3187,1303,0,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1406,4,3188,1303,34,1,50,2,1,-8,4,,,,1,,,,,,,,
1407,1,3189,1303,21,2,6,4,6,-8,4,,,,999,,,,,,,,
1407,2,3190,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1407,3,3191,1303,0,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1407,4,3192,1303,34,1,50,2,1,-8,4,,,,1,,,,,,,,
1408,1,3193,1303,40,2,40,1,1,-8,4,,,,6,,,,,,,,
1408,2,3194,1303,22,2,25,1,1,-8,4,,,,4,,,,,,,,
1408,3,3195,1303,52,1,40,1,1,-8,4,,,,6,,,,,,,,
1408,4,3196,1303,84,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1409,1,3197,1303,38,2,42,3,1,-8,4,,,,2,,,,,,,,
1409,2,3198,1303,37,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1409,3,3199,1303,6,2,-8,-8,-8,3,-8,,,,999,,,,,,,,
1409,4,3200,1303,4,2,-8,-8,-8,1,-8,,,,999,,,,,,,,
1410,1,3201,1303,62,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1410,2,3202,1303,71,2,40,6,6,-8,4,,,,999,,,,,,,,
1410,3,3203,1303,36,1,40,1,1,-8,4,,,,4,,,,,,,,
1410,4,3204,1303,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
1411,1,3205,1303,42,1,40,1,1,-8,4,,,,2,,,,,,,,
1411,2,3206,1303,29,2,50,1,1,-8,4,,,,6,,,,,,,,
1411,3,3207,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1412,1,3208,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
1412,2,3209,1303,36,2,40,3,1,-8,4,,,,4,,,,,,,,
1412,3,3210,1303,5,2,-8,-8,-8,2,-8,,,,999,,,,,,,,
1413,1,3211,1303,52,2,40,1,1,15,4,,,,1,,,,,,,,
1413,2,3212,1303,16,1,-8,-8,6,12,-8,,,,999,,,,,,,,
1413,3,3213,1303,58,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1414,1,3214,1303,62,1,40,6,3,-8,4,,,,999,,,,,,,,
1414,2,3215,1303,5,2,-8,-8,-8,1,-8,,,,999,,,,,,,,
1414,3,3216,1303,28,2,40,1,1,-8,4,,,,2,,,,,,,,
1415,1,3217,1303,63,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1415,2,3218,1303,42,2,20,1,1,-8,4,,,,4,,,,,,,,
1415,3,3219,1303,10,2,-8,-8,-8,7,-8,,,,999,,,,,,,,
1416,1,3220,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
1416,2,3221,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
1417,1,3222,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
1417,2,3223,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
1418,1,3224,1303,32,2,40,1,1,-8,4,,,,1,,,,,,,,
1418,2,3225,1303,32,2,40,1,1,-8,4,,,,2,,,,,,,,
1419,1,3226,1303,31,1,72,1,1,-8,4,,,,6,,,,,,,,
1419,2,3227,1303,19,1,40,4,1,-8,4,,,,4,,,,,,,,
1420,1,3228,1303,75,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1420,2,3229,1303,73,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1421,1,3230,1303,75,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1421,2,3231,1303,73,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1422,1,3232,1303,56,2,40,4,6,-8,4,,,,999,,,,,,,,
1422,2,3233,1303,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1423,1,3234,1303,56,2,40,4,6,-8,4,,,,999,,,,,,,,
1423,2,3235,1303,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1424,1,3236,1303,46,1,57,1,1,-8,4,,,,4,,,,,,,,
1424,2,3237,1303,42,2,40,1,1,-8,4,,,,1,,,,,,,,
1425,1,3238,1303,74,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1425,2,3239,1303,46,1,40,1,1,-8,4,,,,3,,,,,,,,
1426,1,3240,1303,35,2,7,6,1,16,4,,,,2,,,,,,,,
1426,2,3241,1303,27,1,46,1,1,-8,4,,,,4,,,,,,,,
1427,1,3242,1303,36,2,40,1,1,-8,2,,,,1,,,,,,,,
1427,2,3243,1303,32,1,40,1,1,-8,4,,,,5,,,,,,,,
1428,1,3244,1303,26,2,40,6,6,16,4,,,,999,,,,,,,,
1428,2,3245,1303,30,2,60,3,1,-8,4,,,,2,,,,,,,,
1429,1,3246,1303,31,2,45,2,1,-8,4,,,,4,,,,,,,,
1429,2,3247,1303,40,1,40,1,1,-8,4,,,,1,,,,,,,,
1430,1,3248,1303,28,1,40,1,1,-8,4,,,,1,,,,,,,,
1431,1,3249,1303,33,1,55,1,1,-8,4,,,,1,,,,,,,,
1432,1,3250,1303,61,2,50,1,1,-8,4,,,,2,,,,,,,,
1433,1,3251,1303,43,1,47,1,1,-8,4,,,,4,,,,,,,,
1434,1,3252,1303,31,1,45,1,1,-8,4,,,,4,,,,,,,,
1435,1,3253,1303,48,2,7,1,1,16,4,,,,2,,,,,,,,
1436,1,3254,1303,35,2,50,1,1,-8,4,,,,1,,,,,,,,
1437,1,3255,1303,43,2,30,4,1,-8,4,,,,1,,,,,,,,
1438,1,3256,1303,69,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1565,1,3545,1303,21,2,6,4,6,-8,4,,,,999,,,,,,,,
1565,2,3546,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1565,3,3547,1303,0,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1565,4,3548,1303,34,1,50,2,1,-8,4,,,,1,,,,,,,,
1566,1,3549,1303,62,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1566,2,3550,1303,71,2,40,6,6,-8,4,,,,999,,,,,,,,
1566,3,3551,1303,36,1,40,1,1,-8,4,,,,4,,,,,,,,
1566,4,3552,1303,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
1567,1,3553,1303,42,1,40,1,1,-8,4,,,,2,,,,,,,,
1567,2,3554,1303,29,2,50,1,1,-8,4,,,,6,,,,,,,,
1567,3,3555,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1568,1,3556,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
1568,2,3557,1303,36,2,40,3,1,-8,4,,,,4,,,,,,,,
1568,3,3558,1303,5,2,-8,-8,-8,2,-8,,,,999,,,,,,,,
1569,1,3559,1303,62,1,40,6,3,-8,4,,,,999,,,,,,,,
1569,2,3560,1303,5,2,-8,-8,-8,1,-8,,,,999,,,,,,,,
1569,3,3561,1303,28,2,40,1,1,-8,4,,,,2,,,,,,,,
1570,1,3562,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
1570,2,3563,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
1571,1,3564,1303,75,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1571,2,3565,1303,73,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1572,1,3566,1303,56,2,40,4,6,-8,4,,,,999,,,,,,,,
1572,2,3567,1303,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1573,1,3568,1303,35,2,7,6,1,16,4,,,,2,,,,,,,,
1573,2,3569,1303,27,1,46,1,1,-8,4,,,,4,,,,,,,,
1574,1,3570,1303,36,2,40,1,1,-8,2,,,,1,,,,,,,,
1574,2,3571,1303,32,1,40,1,1,-8,4,,,,5,,,,,,,,
1575,1,3572,1303,31,1,36,1,1,-8,4,,,,2,,,,,,,,
1575,2,3573,1303,31,2,8,6,6,16,4,,,,999,,,,,,,,
1576,1,3574,1303,31,2,45,2,1,-8,4,,,,4,,,,,,,,
1576,2,3575,1303,40,1,40,1,1,-8,4,,,,1,,,,,,,,
1577,1,3576,1303,33,1,55,1,1,-8,4,,,,1,,,,,,,,
1578,1,3577,1303,61,2,50,1,1,-8,4,,,,2,,,,,,,,
1579,1,3578,1303,43,1,47,1,1,-8,4,,,,4,,,,,,,,
1580,1,3579,1303,31,1,36,1,1,-8,2,,,,4,,,,,,,,
1581,1,3580,1303,35,2,50,1,1,-8,4,,,,1,,,,,,,,
1582,1,3581,1303,43,2,30,4,1,-8,4,,,,1,,,,,,,,
1583,1,3582,1303,29,2,40,1,1,-8,4,,,,1,,,,,,,,
1583,2,3583,1303,14,1,-8,-8,-8,10,-8,,,,999,,,,,,,,
1583,3,3584,1303,38,1,40,1,1,-8,2,,,,6,,,,,,,,
1583,4,3585,1303,5,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1584,1,3586,1303,35,1,40,1,1,-8,4,,,,5,,,,,,,,
1584,2,3587,1303,16,2,-8,-8,3,12,-8,,,,999,,,,,,,,
1584,3,3588,1303,32,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1585,1,3589,1303,37,2,38,1,1,-8,4,,,,4,,,,,,,,
1585,2,3590,1303,30,2,40,6,1,15,4,,,,1,,,,,,,,
1586,1,3591,1303,34,2,40,1,1,-8,4,,,,2,,,,,,,,
1586,2,3592,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1587,1,3593,1303,31,2,45,1,1,-8,4,,,,1,,,,,,,,
1588,1,3594,1303,64,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1589,1,3595,1303,30,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1590,1,3596,1303,50,1,40,1,1,-8,2,,,,1,,,,,,,,
1590,2,3597,1303,54,2,40,1,2,-8,4,,,,2,,,,,,,,
1590,3,3598,1303,10,1,-8,-8,-8,6,-8,,,,999,,,,,,,,
1590,4,3599,1303,5,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1591,1,3600,1303,48,1,40,1,1,-8,4,,,,6,,,,,,,,
1591,2,3601,1303,43,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1591,3,3602,1303,2,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1591,4,3603,1303,7,2,-8,-8,-8,3,-8,,,,999,,,,,,,,
1592,1,3604,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
1592,2,3605,1303,43,2,60,1,1,-8,4,,,,4,,,,,,,,
1592,3,3606,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
1593,1,3607,1303,33,2,60,1,1,-8,4,,,,1,,,,,,,,
1593,2,3608,1303,36,1,32,4,1,-8,4,,,,4,,,,,,,,
1594,1,3609,1303,65,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1594,2,3610,1303,61,2,40,1,1,-8,4,,,,1,,,,,,,,
1595,1,3611,1303,71,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1595,2,3612,1303,78,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1596,1,3613,1303,33,2,40,4,3,-8,4,,,,999,,,,,,,,
1596,2,3614,1303,36,1,55,1,1,-8,4,,,,2,,,,,,,,
1597,1,3615,1303,55,1,40,1,1,-8,4,,,,1,,,,,,,,
1598,1,3616,1303,72,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1599,1,3617,1303,42,1,40,1,1,-8,4,,,,2,,,,,,,,
1599,2,3618,1303,29,2,50,1,1,-8,4,,,,6,,,,,,,,
1599,3,3619,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1600,1,3620,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
1600,2,3621,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
1601,1,3622,1303,56,2,40,4,6,-8,4,,,,999,,,,,,,,
1601,2,3623,1303,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1602,1,3624,1303,35,2,7,6,1,16,4,,,,2,,,,,,,,
1602,2,3625,1303,27,1,46,1,1,-8,4,,,,4,,,,,,,,
1603,1,3626,1303,33,1,55,1,1,-8,4,,,,1,,,,,,,,
1604,1,3627,1303,61,2,50,1,1,-8,4,,,,2,,,,,,,,
1605,1,3628,1303,43,2,30,4,1,-8,4,,,,1,,,,,,,,
1606,1,3629,1303,29,2,40,1,1,-8,4,,,,1,,,,,,,,
1606,2,3630,1303,14,1,-8,-8,-8,10,-8,,,,999,,,,,,,,
1606,3,3631,1303,38,1,40,1,1,-8,2,,,,6,,,,,,,,
1606,4,3632,1303,5,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1607,1,3633,1303,39,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1607,2,3634,1303,46,1,1,6,3,-8,4,,,,999,,,,,,,,
1607,3,3635,1303,7,1,-8,-8,-8,5,-8,,,,999,,,,,,,,
1607,4,3636,1303,85,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1608,1,3637,1303,35,1,40,1,1,-8,4,,,,5,,,,,,,,
1608,2,3638,1303,16,2,-8,-8,3,12,-8,,,,999,,,,,,,,
1608,3,3639,1303,32,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1609,1,3640,1303,32,2,35,1,1,-8,4,,,,6,,,,,,,,
1609,2,3641,1303,36,1,36,1,1,-8,4,,,,3,,,,,,,,
1610,1,3642,1303,37,2,38,1,1,-8,4,,,,4,,,,,,,,
1610,2,3643,1303,30,2,40,6,1,15,4,,,,1,,,,,,,,
1611,1,3644,1303,34,2,40,1,1,-8,4,,,,2,,,,,,,,
1611,2,3645,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1612,1,3646,1303,34,1,50,1,1,-8,4,,,,1,,,,,,,,
1613,1,3647,1303,59,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1614,1,3648,1303,30,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1615,1,3649,1303,46,1,40,1,1,16,2,,,,1,,,,,,,,
1615,2,3650,1303,10,1,-8,-8,-8,6,-8,,,,999,,,,,,,,
1615,3,3651,1303,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1615,4,3652,1303,51,2,30,1,1,-8,4,,,,2,,,,,,,,
1616,1,3653,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
1616,2,3654,1303,43,2,60,1,1,-8,4,,,,4,,,,,,,,
1616,3,3655,1303,11,1,-8,-8,-8,8,-8,,,,999,,,,,,,,
1617,1,3656,1303,54,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1617,2,3657,1303,57,1,50,1,1,-8,4,,,,2,,,,,,,,
1617,3,3658,1303,28,1,20,5,6,15,4,,,,999,,,,,,,,
1618,1,3659,1303,33,2,60,1,1,-8,4,,,,1,,,,,,,,
1618,2,3660,1303,36,1,32,4,1,-8,4,,,,4,,,,,,,,
1619,1,3661,1303,67,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1619,2,3662,1303,64,2,50,1,1,-8,4,,,,1,,,,,,,,
1620,1,3663,1303,50,2,40,1,1,-8,4,,,,1,,,,,,,,
1620,2,3664,1303,20,1,20,6,1,15,4,,,,4,,,,,,,,
1621,1,3665,1303,81,1,3,6,6,-8,4,,,,999,,,,,,,,
1621,2,3666,1303,71,2,5,6,6,-8,4,,,,999,,,,,,,,
1622,1,3667,1303,28,2,-8,-8,6,16,4,,,,999,,,,,,,,
1622,2,3668,1303,35,1,36,1,1,-8,4,,,,2,,,,,,,,
1623,1,3669,1303,64,2,36,1,1,-8,4,,,,1,,,,,,,,
1624,1,3670,1303,72,2,-8,-8,6,-8,4,,,,999,,,,,,,,
1735,1,3909,1303,62,1,-8,-8,6,-8,2,,,,999,,,,,,,,
1735,2,3910,1303,71,2,40,6,6,-8,4,,,,999,,,,,,,,
1735,3,3911,1303,36,1,40,1,1,-8,4,,,,4,,,,,,,,
1735,4,3912,1303,10,2,-8,-8,-8,6,-8,,,,999,,,,,,,,
1736,1,3913,1303,42,1,40,1,1,-8,4,,,,2,,,,,,,,
1736,2,3914,1303,29,2,50,1,1,-8,4,,,,6,,,,,,,,
1736,3,3915,1303,1,1,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1737,1,3916,1303,45,1,50,1,1,-8,4,,,,1,,,,,,,,
1737,2,3917,1303,36,2,40,3,1,-8,4,,,,4,,,,,,,,
1737,3,3918,1303,5,2,-8,-8,-8,2,-8,,,,999,,,,,,,,
1738,1,3919,1303,57,1,40,1,1,16,4,,,,2,,,,,,,,
1738,2,3920,1303,52,1,40,1,1,-8,4,,,,1,,,,,,,,
1739,1,3921,1303,56,2,40,4,6,-8,4,,,,999,,,,,,,,
1739,2,3922,1303,66,1,-8,-8,6,-8,4,,,,999,,,,,,,,
1740,1,3923,1303,35,2,7,6,1,16,4,,,,2,,,,,,,,
1740,2,3924,1303,27,1,46,1,1,-8,4,,,,4,,,,,,,,
1741,1,3925,1303,33,1,55,1,1,-8,4,,,,1,,,,,,,,
1742,1,3926,1303,57,2,40,1,1,-8,4,,,,2,,,,,,,,
1743,1,3927,1303,35,2,50,1,1,-8,4,,,,1,,,,,,,,
1744,1,3928,1303,46,1,40,1,1,16,2,,,,1,,,,,,,,
1744,2,3929,1303,10,1,-8,-8,-8,6,-8,,,,999,,,,,,,,
1744,3,3930,1303,2,2,-8,-8,-8,-8,-8,,,,999,,,,,,,,
1744,4,3931,1303,51,2,30,1,1,-8,4,,,,2,,,,,,,,
1745,1,3932,1303,36,2,10,3,1,-8,4,,,,3,,,,,,,,
1745,2,3933,1303,33,1,40,1,1,-8,4,,,,4,,,,,,,,
