PUMA,TRACT,BG,BLOCK,household_id,wgtp,SERIALNO,employed,soc,OCCP,AGEP,SEX,WKHP,ESR,SCHG,WKW,MIL,SCHL,per_num,GQFLAG,person_id
1103,41047000300,410470003003,410470003003016,751424,49,2019HU1373830,0,0,999,65,1,-8,6,-8,-8,4,9,3,0,75142403
1103,41047000300,410470003003,410470003003016,751424,49,2019HU1373830,1,41,4,40,1,25,1,-8,6,4,9,4,0,75142404
1103,41047000300,410470003003,410470003003016,751425,75,2020HU0769061,1,19,1,46,1,65,1,-8,1,2,12,1,0,75142501
1103,41047000300,410470003003,410470003003016,751426,74,2020HU0958268,1,45,5,31,2,25,1,-8,3,4,11,1,0,75142601
1103,41047000300,410470003003,410470003003016,751427,9,2020HU1130361,0,0,999,73,2,-8,6,-8,-8,4,10,1,0,75142701
1103,41047000300,410470003003,410470003003016,751428,66,2021HU0877160,1,15,1,33,2,40,1,-8,1,4,11,1,0,75142801
1103,41047000300,410470003003,410470003003017,751429,129,2018HU0357866,1,35,3,33,1,40,1,-8,1,4,11,1,0,75142901
1103,41047000300,410470003003,410470003003017,751430,46,2019HU1235429,0,0,999,25,2,-8,3,6,-8,4,12,1,0,75143001
1103,41047000300,410470003003,410470003003017,751431,75,2020HU0769061,1,19,1,46,1,65,1,-8,1,2,12,1,0,75143101
1103,41047000300,410470003003,410470003003017,751432,74,2020HU0958268,1,45,5,31,2,25,1,-8,3,4,11,1,0,75143201
1103,41047000300,410470003003,410470003003017,751433,66,2021HU0877160,1,15,1,33,2,40,1,-8,1,4,11,1,0,75143301
1103,41047000300,410470003003,410470003003020,751434,129,2018HU0357866,1,35,3,33,1,40,1,-8,1,4,11,1,0,75143401
1103,41047000300,410470003003,410470003003020,751435,46,2019HU1235429,0,0,999,25,2,-8,3,6,-8,4,12,1,0,75143501
1103,41047000300,410470003003,410470003003020,751436,151,2020HU0721219,0,0,999,68,2,-8,6,-8,-8,4,12,1,0,75143601
1103,41047000300,410470003003,410470003003020,751437,75,2020HU0769061,1,19,1,46,1,65,1,-8,1,2,12,1,0,75143701
1103,41047000300,410470003003,410470003003020,751438,74,2020HU0958268,1,45,5,31,2,25,1,-8,3,4,11,1,0,75143801
1103,41047000300,410470003003,410470003003020,751439,66,2021HU0877160,1,15,1,33,2,40,1,-8,1,4,11,1,0,75143901
1103,41047000300,410470003003,410470003003020,751440,77,2022HU0855839,1,41,4,30,2,40,1,-8,1,4,11,1,0,75144001
1103,41047000300,410470003003,410470003003021,751441,129,2018HU0357866,1,35,3,33,1,40,1,-8,1,4,11,1,0,75144101
1103,41047000300,410470003003,410470003003021,751442,43,2018HU0477116,1,13,1,54,2,40,1,-8,1,4,10,1,0,75144201
1103,41047000300,410470003003,410470003003021,751442,43,2018HU0477116,0,0,999,52,1,40,6,-8,6,4,7,2,0,75144202
1103,41047000300,410470003003,410470003003021,751443,17,2018HU0823097,1,45,5,63,1,25,1,-8,5,4,3,1,0,75144301
1103,41047000300,410470003003,410470003003021,751443,17,2018HU0823097,1,45,5,66,2,25,1,-8,5,4,3,2,0,75144302
1103,41047000300,410470003003,410470003003021,751443,17,2018HU0823097,1,45,5,27,2,30,1,-8,5,4,12,3,0,75144303
1103,41047000300,410470003003,410470003003021,751443,17,2018HU0823097,1,45,5,59,1,25,1,-8,5,4,3,4,0,75144304
1103,41047000300,410470003003,410470003003021,751443,17,2018HU0823097,0,0,999,23,1,-8,6,-8,-8,4,6,5,0,75144305
1103,41047000300,410470003003,410470003003021,751443,17,2018HU0823097,1,41,4,21,1,30,1,-8,6,4,11,6,0,75144306
1103,41047000300,410470003003,410470003003021,751443,17,2018HU0823097,1,41,4,16,2,20,1,5,6,-8,6,7,0,75144307
1103,41047000300,410470003003,410470003003021,751444,61,2018HU1397308,1,43,4,54,2,40,1,-8,1,4,12,1,0,75144401
1103,41047000300,410470003003,410470003003021,751444,61,2018HU1397308,0,0,999,55,1,-8,6,-8,-8,4,5,2,0,75144402
1103,41047000300,410470003003,410470003003021,751445,38,2019HU0071134,1,51,6,59,1,40,1,-8,1,4,11,1,0,75144501
1103,41047000300,410470003003,410470003003021,751446,91,2019HU0301617,1,15,1,43,1,40,1,-8,1,4,14,1,0,75144601
1103,41047000300,410470003003,410470003003021,751446,91,2019HU0301617,1,43,4,40,2,45,1,-8,1,4,13,2,0,75144602
1103,41047000300,410470003003,410470003003021,751446,91,2019HU0301617,0,0,999,18,1,-8,6,6,-8,4,9,3,0,75144603
1103,41047000300,410470003003,410470003003021,751446,91,2019HU0301617,0,0,999,16,2,-8,6,5,-8,-8,6,4,0,75144604
1103,41047000300,410470003003,410470003003021,751446,91,2019HU0301617,0,0,999,10,1,-8,-8,3,-8,-8,2,5,0,75144605
1103,41047000300,410470003003,410470003003021,751447,46,2019HU1235429,0,0,999,25,2,-8,3,6,-8,4,12,1,0,75144701
1103,41047000300,410470003003,410470003003021,751448,49,2019HU1373830,0,0,999,63,2,30,6,-8,3,4,9,1,0,75144801
1103,41047000300,410470003003,410470003003021,751448,49,2019HU1373830,1,53,6,40,1,25,1,-8,6,4,9,2,0,75144802
1103,41047000300,410470003003,410470003003021,751448,49,2019HU1373830,0,0,999,65,1,-8,6,-8,-8,4,9,3,0,75144803
1103,41047000300,410470003003,410470003003021,751448,49,2019HU1373830,1,41,4,40,1,25,1,-8,6,4,9,4,0,75144804
1103,41047000300,410470003003,410470003003021,751449,75,2020HU0769061,1,19,1,46,1,65,1,-8,1,2,12,1,0,75144901
1103,41047000300,410470003003,410470003003021,751450,74,2020HU0958268,1,45,5,31,2,25,1,-8,3,4,11,1,0,75145001
1103,41047000300,410470003003,410470003003021,751451,66,2021HU0877160,1,15,1,33,2,40,1,-8,1,4,11,1,0,75145101
1103,41047000300,410470003003,410470003003021,751452,77,2022HU0855839,1,41,4,30,2,40,1,-8,1,4,11,1,0,75145201
1103,41047000300,410470003003,410470003003021,751453,109,2022HU0972880,0,0,999,62,2,-8,6,-8,-8,4,11,1,0,75145301
1103,41047000300,410470003003,410470003003021,751454,19,2022HU1241489,1,51,6,50,1,40,1,-8,1,4,9,1,0,75145401
1103,41047000300,410470003003,410470003003021,751454,19,2022HU1241489,1,25,2,53,2,40,1,-8,1,4,9,2,0,75145402
1103,41047000300,410470003003,410470003003022,751455,129,2018HU0357866,1,35,3,33,1,40,1,-8,1,4,11,1,0,75145501
1103,41047000300,410470003003,410470003003022,751456,43,2018HU0477116,1,13,1,54,2,40,1,-8,1,4,10,1,0,75145601
1103,41047000300,410470003003,410470003003022,751456,43,2018HU0477116,0,0,999,52,1,40,6,-8,6,4,7,2,0,75145602
1103,41047000300,410470003003,410470003003022,751457,119,2018HU0878470,0,0,999,32,1,-8,6,7,-8,2,12,1,0,75145701
1103,41047000300,410470003003,410470003003022,751457,119,2018HU0878470,0,0,999,32,2,-8,6,-8,-8,4,13,2,0,75145702
1103,41047000300,410470003003,410470003003022,751457,119,2018HU0878470,0,0,999,4,1,-8,-8,-8,-8,-8,1,3,0,75145703
1103,41047000300,410470003003,410470003003022,751457,119,2018HU0878470,0,0,999,3,1,-8,-8,-8,-8,-8,1,4,0,75145704
1103,41047000300,410470003003,410470003003022,751457,119,2018HU0878470,0,0,999,1,2,-8,-8,-8,-8,-8,-8,5,0,75145705
1103,41047000300,410470003003,410470003003022,751458,29,2018HU1225553,0,0,999,27,2,-8,6,6,-8,4,11,1,0,75145801
1103,41047000300,410470003003,410470003003022,751458,29,2018HU1225553,1,51,6,36,1,35,1,-8,1,4,12,2,0,75145802
1103,41047000300,410470003003,410470003003022,751458,29,2018HU1225553,1,31,2,62,2,15,1,-8,1,4,9,3,0,75145803
1103,41047000300,410470003003,410470003003022,751459,38,2019HU0071134,1,51,6,59,1,40,1,-8,1,4,11,1,0,75145901
1103,41047000300,410470003003,410470003003022,751460,91,2019HU0301617,1,15,1,43,1,40,1,-8,1,4,14,1,0,75146001
1103,41047000300,410470003003,410470003003022,751460,91,2019HU0301617,1,43,4,40,2,45,1,-8,1,4,13,2,0,75146002
1103,41047000300,410470003003,410470003003022,751460,91,2019HU0301617,0,0,999,18,1,-8,6,6,-8,4,9,3,0,75146003
1103,41047000300,410470003003,410470003003022,751460,91,2019HU0301617,0,0,999,16,2,-8,6,5,-8,-8,6,4,0,75146004
1103,41047000300,410470003003,410470003003022,751460,91,2019HU0301617,0,0,999,10,1,-8,-8,3,-8,-8,2,5,0,75146005
1103,41047000300,410470003003,410470003003022,751461,113,2019HU0355531,1,21,2,37,2,10,1,-8,5,4,14,1,0,75146101
1103,41047000300,410470003003,410470003003022,751461,113,2019HU0355531,1,47,5,33,1,30,1,-8,4,4,4,2,0,75146102
1103,41047000300,410470003003,410470003003022,751461,113,2019HU0355531,1,41,4,21,2,20,1,-8,1,4,9,3,0,75146103
1103,41047000300,410470003003,410470003003022,751461,113,2019HU0355531,0,0,999,17,1,-8,6,5,-8,4,7,4,0,75146104
1103,41047000300,410470003003,410470003003022,751461,113,2019HU0355531,0,0,999,7,2,-8,-8,3,-8,-8,2,5,0,75146105
1103,41047000300,410470003003,410470003003022,751461,113,2019HU0355531,0,0,999,2,1,-8,-8,-8,-8,-8,-8,6,0,75146106
1103,41047000300,410470003003,410470003003022,751461,113,2019HU0355531,0,0,999,2,2,-8,-8,-8,-8,-8,-8,7,0,75146107
1103,41047000300,410470003003,410470003003022,751462,28,2019HU0527156,0,0,999,95,2,-8,6,-8,-8,4,11,1,0,75146201
1103,41047000300,410470003003,410470003003022,751463,46,2019HU1235429,0,0,999,25,2,-8,3,6,-8,4,12,1,0,75146301
1103,41047000300,410470003003,410470003003022,751464,151,2020HU0721219,0,0,999,68,2,-8,6,-8,-8,4,12,1,0,75146401
1103,41047000300,410470003003,410470003003022,751465,75,2020HU0769061,1,19,1,46,1,65,1,-8,1,2,12,1,0,75146501
1103,41047000300,410470003003,410470003003022,751466,74,2020HU0958268,1,45,5,31,2,25,1,-8,3,4,11,1,0,75146601
1103,41047000300,410470003003,410470003003022,751467,21,2021HU0654424,0,0,999,61,2,-8,6,-8,-8,4,9,1,0,75146701
1103,41047000300,410470003003,410470003003022,751468,66,2021HU0877160,1,15,1,33,2,40,1,-8,1,4,11,1,0,75146801
1103,41047000300,410470003003,410470003003022,751469,160,2022HU0728518,0,0,999,71,1,-8,6,-8,-8,4,5,1,0,75146901
1103,41047000300,410470003003,410470003003022,751470,77,2022HU0855839,1,41,4,30,2,40,1,-8,1,4,11,1,0,75147001
1103,41047000300,410470003003,410470003003022,751471,109,2022HU0972880,0,0,999,62,2,-8,6,-8,-8,4,11,1,0,75147101
1103,41047000300,410470003003,410470003003023,751472,129,2018HU0357866,1,35,3,33,1,40,1,-8,1,4,11,1,0,75147201
1103,41047000300,410470003003,410470003003023,751473,88,2018HU0711564,0,0,999,80,2,-8,6,-8,-8,4,9,1,0,75147301
1103,41047000300,410470003003,410470003003023,751473,88,2018HU0711564,0,0,999,78,1,-8,6,-8,-8,2,13,2,0,75147302
1103,41047000300,410470003003,410470003003023,751474,19,2018HU0805394,0,0,999,95,2,-8,6,-8,-8,4,13,1,0,75147401
1103,41047000300,410470003003,410470003003023,751475,17,2018HU0823097,1,45,5,63,1,25,1,-8,5,4,3,1,0,75147501
1103,41047000300,410470003003,410470003003023,751475,17,2018HU0823097,1,45,5,66,2,25,1,-8,5,4,3,2,0,75147502
1103,41047000300,410470003003,410470003003023,751475,17,2018HU0823097,1,45,5,27,2,30,1,-8,5,4,12,3,0,75147503
1103,41047000300,410470003003,410470003003023,751475,17,2018HU0823097,1,45,5,59,1,25,1,-8,5,4,3,4,0,75147504
1103,41047000300,410470003003,410470003003023,751475,17,2018HU0823097,0,0,999,23,1,-8,6,-8,-8,4,6,5,0,75147505
1103,41047000300,410470003003,410470003003023,751475,17,2018HU0823097,1,41,4,21,1,30,1,-8,6,4,11,6,0,75147506
1103,41047000300,410470003003,410470003003023,751475,17,2018HU0823097,1,41,4,16,2,20,1,5,6,-8,6,7,0,75147507
1103,41047000300,410470003003,410470003003023,751476,119,2018HU0878470,0,0,999,32,1,-8,6,7,-8,2,12,1,0,75147601
1103,41047000300,410470003003,410470003003023,751476,119,2018HU0878470,0,0,999,32,2,-8,6,-8,-8,4,13,2,0,75147602
1103,41047000300,410470003003,410470003003023,751476,119,2018HU0878470,0,0,999,4,1,-8,-8,-8,-8,-8,1,3,0,75147603
1103,41047000300,410470003003,410470003003023,751476,119,2018HU0878470,0,0,999,3,1,-8,-8,-8,-8,-8,1,4,0,75147604
1103,41047000300,410470003003,410470003003023,751476,119,2018HU0878470,0,0,999,1,2,-8,-8,-8,-8,-8,-8,5,0,75147605
1103,41047000300,410470003003,410470003003023,751477,29,2018HU1225553,0,0,999,27,2,-8,6,6,-8,4,11,1,0,75147701
1103,41047000300,410470003003,410470003003023,751477,29,2018HU1225553,1,51,6,36,1,35,1,-8,1,4,12,2,0,75147702
1103,41047000300,410470003003,410470003003023,751477,29,2018HU1225553,1,31,2,62,2,15,1,-8,1,4,9,3,0,75147703
1103,41047000300,410470003003,410470003003023,751478,61,2018HU1397308,1,43,4,54,2,40,1,-8,1,4,12,1,0,75147801
1103,41047000300,410470003003,410470003003023,751478,61,2018HU1397308,0,0,999,55,1,-8,6,-8,-8,4,5,2,0,75147802
1103,41047000300,410470003003,410470003003023,751479,38,2019HU0071134,1,51,6,59,1,40,1,-8,1,4,11,1,0,75147901
1103,41047000300,410470003003,410470003003023,751480,28,2019HU0157273,1,53,6,46,1,40,1,-8,1,3,11,1,0,75148001
1103,41047000300,410470003003,410470003003023,751480,28,2019HU0157273,0,0,999,42,1,-8,6,-8,-8,4,9,2,0,75148002
1103,41047000300,410470003003,410470003003023,751481,91,2019HU0301617,1,15,1,43,1,40,1,-8,1,4,14,1,0,75148101
1103,41047000300,410470003003,410470003003023,751481,91,2019HU0301617,1,43,4,40,2,45,1,-8,1,4,13,2,0,75148102
1103,41047000300,410470003003,410470003003023,751481,91,2019HU0301617,0,0,999,18,1,-8,6,6,-8,4,9,3,0,75148103
1103,41047000300,410470003003,410470003003023,751481,91,2019HU0301617,0,0,999,16,2,-8,6,5,-8,-8,6,4,0,75148104
1103,41047000300,410470003003,410470003003023,751481,91,2019HU0301617,0,0,999,10,1,-8,-8,3,-8,-8,2,5,0,75148105
1103,41047000300,410470003003,410470003003023,751482,113,2019HU0355531,1,21,2,37,2,10,1,-8,5,4,14,1,0,75148201
1103,41047000300,410470003003,410470003003023,751482,113,2019HU0355531,1,47,5,33,1,30,1,-8,4,4,4,2,0,75148202
1103,41047000300,410470003003,410470003003023,751482,113,2019HU0355531,1,41,4,21,2,20,1,-8,1,4,9,3,0,75148203
1103,41047000300,410470003003,410470003003023,751482,113,2019HU0355531,0,0,999,17,1,-8,6,5,-8,4,7,4,0,75148204
1103,41047000300,410470003003,410470003003023,751482,113,2019HU0355531,0,0,999,7,2,-8,-8,3,-8,-8,2,5,0,75148205
1103,41047000300,410470003003,410470003003023,751482,113,2019HU0355531,0,0,999,2,1,-8,-8,-8,-8,-8,-8,6,0,75148206
1103,41047000300,410470003003,410470003003023,751482,113,2019HU0355531,0,0,999,2,2,-8,-8,-8,-8,-8,-8,7,0,75148207
1103,41047000300,410470003003,410470003003023,751483,30,2019HU0478173,1,13,1,60,2,40,1,-8,1,4,13,1,0,75148301
1103,41047000300,410470003003,410470003003023,751483,30,2019HU0478173,0,0,999,29,2,-8,6,-8,-8,4,15,2,0,75148302
1103,41047000300,410470003003,410470003003023,751484,46,2019HU1235429,0,0,999,25,2,-8,3,6,-8,4,12,1,0,75148401
1103,41047000300,410470003003,410470003003023,751485,49,2019HU1373830,0,0,999,63,2,30,6,-8,3,4,9,1,0,75148501
1103,41047000300,410470003003,410470003003023,751485,49,2019HU1373830,1,53,6,40,1,25,1,-8,6,4,9,2,0,75148502
1103,41047000300,410470003003,410470003003023,751485,49,2019HU1373830,0,0,999,65,1,-8,6,-8,-8,4,9,3,0,75148503
1103,41047000300,410470003003,410470003003023,751485,49,2019HU1373830,1,41,4,40,1,25,1,-8,6,4,9,4,0,75148504
1103,41047000300,410470003003,410470003003023,751486,144,2020HU0175346,0,0,999,68,2,-8,6,-8,-8,4,9,1,0,75148601
1103,41047000300,410470003003,410470003003023,751487,207,2020HU0681165,1,47,5,44,1,40,1,-8,1,4,2,1,0,75148701
1103,41047000300,410470003003,410470003003023,751487,207,2020HU0681165,0,0,999,34,2,-8,6,-8,-8,4,5,2,0,75148702
1103,41047000300,410470003003,410470003003023,751487,207,2020HU0681165,0,0,999,17,1,-8,6,-8,-8,4,6,3,0,75148703
1103,41047000300,410470003003,410470003003023,751487,207,2020HU0681165,0,0,999,14,2,-8,-8,4,-8,-8,4,4,0,75148704
1103,41047000300,410470003003,410470003003023,751487,207,2020HU0681165,0,0,999,10,1,-8,-8,3,-8,-8,2,5,0,75148705
1103,41047000300,410470003003,410470003003023,751488,151,2020HU0721219,0,0,999,68,2,-8,6,-8,-8,4,12,1,0,75148801
1103,41047000300,410470003003,410470003003023,751489,75,2020HU0769061,1,19,1,46,1,65,1,-8,1,2,12,1,0,75148901
1103,41047000300,410470003003,410470003003023,751490,42,2020HU0793367,1,37,3,20,1,35,1,-8,1,4,9,1,0,75149001
1103,41047000300,410470003003,410470003003023,751490,42,2020HU0793367,0,0,999,23,1,30,3,-8,6,4,9,2,0,75149002
1103,41047000300,410470003003,410470003003023,751491,74,2020HU0958268,1,45,5,31,2,25,1,-8,3,4,11,1,0,75149101
1103,41047000300,410470003003,410470003003023,751492,74,2020HU0958268,1,45,5,31,2,25,1,-8,3,4,11,1,0,75149201
1103,41047000300,410470003003,410470003003023,751493,21,2021HU0654424,0,0,999,61,2,-8,6,-8,-8,4,9,1,0,75149301
1103,41047000300,410470003003,410470003003023,751494,66,2021HU0877160,1,15,1,33,2,40,1,-8,1,4,11,1,0,75149401
1103,41047000300,410470003003,410470003003023,751495,66,2021HU0877160,1,15,1,33,2,40,1,-8,1,4,11,1,0,75149501
1103,41047000300,410470003003,410470003003023,751496,77,2021HU1168220,1,49,5,40,1,40,1,-8,1,4,9,1,0,75149601
1103,41047000300,410470003003,410470003003023,751497,23,2022HU0138182,0,0,999,53,1,-8,6,-8,-8,2,10,1,0,75149701
1103,41047000300,410470003003,410470003003023,751497,23,2022HU0138182,1,11,1,50,2,50,1,-8,1,4,13,2,0,75149702
1103,41047000300,410470003003,410470003003023,751498,160,2022HU0728518,0,0,999,71,1,-8,6,-8,-8,4,5,1,0,75149801
1103,41047000300,410470003003,410470003003023,751499,77,2022HU0855839,1,41,4,30,2,40,1,-8,1,4,11,1,0,75149901
1103,41047000300,410470003003,410470003003023,751500,109,2022HU0972880,0,0,999,62,2,-8,6,-8,-8,4,11,1,0,75150001
1103,41047000300,410470003003,410470003003023,751501,19,2022HU1241489,1,51,6,50,1,40,1,-8,1,4,9,1,0,75150101
1103,41047000300,410470003003,410470003003023,751501,19,2022HU1241489,1,25,2,53,2,40,1,-8,1,4,9,2,0,75150102
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,1,53,6,47,2,40,1,-8,1,4,9,1,0,75150201
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,44,2,-8,6,-8,-8,4,1,2,0,75150202
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,1,41,4,24,2,20,1,5,1,4,8,3,0,75150203
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,12,2,-8,-8,4,-8,-8,3,4,0,75150204
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,10,1,-8,-8,4,-8,-8,3,5,0,75150205
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,8,1,-8,-8,3,-8,-8,2,6,0,75150206
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,7,2,-8,-8,3,-8,-8,2,7,0,75150207
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,4,2,-8,-8,1,-8,-8,1,8,0,75150208
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,18,1,39,6,6,1,4,9,9,0,75150209
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,66,2,-8,6,-8,-8,4,8,10,0,75150210
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,1,2,-8,-8,-8,-8,-8,-8,11,0,75150211
1103,41047000300,410470003003,410470003003023,751502,11,2022HU1376807,0,0,999,16,2,-8,6,5,-8,-8,6,12,0,75150212
1103,41047000300,410470003003,410470003003024,751503,129,2018HU0357866,1,35,3,33,1,40,1,-8,1,4,11,1,0,75150301
1103,41047000300,410470003003,410470003003024,751504,30,2018HU0370788,0,0,999,30,2,-8,6,-8,-8,4,11,1,0,75150401
1103,41047000300,410470003003,410470003003024,751504,30,2018HU0370788,0,0,999,32,1,-8,6,-8,-8,2,11,2,0,75150402
1103,41047000300,410470003003,410470003003024,751504,30,2018HU0370788,1,21,2,28,1,40,1,-8,1,4,13,3,0,75150403
1103,41047000300,410470003003,410470003003024,751505,43,2018HU0477116,1,13,1,54,2,40,1,-8,1,4,10,1,0,75150501
1103,41047000300,410470003003,410470003003024,751505,43,2018HU0477116,0,0,999,52,1,40,6,-8,6,4,7,2,0,75150502
1103,41047000300,410470003003,410470003003024,751506,88,2018HU0711564,0,0,999,80,2,-8,6,-8,-8,4,9,1,0,75150601
1103,41047000300,410470003003,410470003003024,751506,88,2018HU0711564,0,0,999,78,1,-8,6,-8,-8,2,13,2,0,75150602
1103,41047000300,410470003003,410470003003024,751507,17,2018HU0823097,1,45,5,63,1,25,1,-8,5,4,3,1,0,75150701
1103,41047000300,410470003003,410470003003024,751507,17,2018HU0823097,1,45,5,66,2,25,1,-8,5,4,3,2,0,75150702
1103,41047000300,410470003003,410470003003024,751507,17,2018HU0823097,1,45,5,27,2,30,1,-8,5,4,12,3,0,75150703
1103,41047000300,410470003003,410470003003024,751507,17,2018HU0823097,1,45,5,59,1,25,1,-8,5,4,3,4,0,75150704
1103,41047000300,410470003003,410470003003024,751507,17,2018HU0823097,0,0,999,23,1,-8,6,-8,-8,4,6,5,0,75150705
1103,41047000300,410470003003,410470003003024,751507,17,2018HU0823097,1,41,4,21,1,30,1,-8,6,4,11,6,0,75150706
1103,41047000300,410470003003,410470003003024,751507,17,2018HU0823097,1,41,4,16,2,20,1,5,6,-8,6,7,0,75150707
1103,41047000300,410470003003,410470003003024,751508,119,2018HU0878470,0,0,999,32,1,-8,6,7,-8,2,12,1,0,75150801
1103,41047000300,410470003003,410470003003024,751508,119,2018HU0878470,0,0,999,32,2,-8,6,-8,-8,4,13,2,0,75150802
1103,41047000300,410470003003,410470003003024,751508,119,2018HU0878470,0,0,999,4,1,-8,-8,-8,-8,-8,1,3,0,75150803
1103,41047000300,410470003003,410470003003024,751508,119,2018HU0878470,0,0,999,3,1,-8,-8,-8,-8,-8,1,4,0,75150804
1103,41047000300,410470003003,410470003003024,751508,119,2018HU0878470,0,0,999,1,2,-8,-8,-8,-8,-8,-8,5,0,75150805
1103,41047000300,410470003003,410470003003024,751509,29,2018HU1225553,0,0,999,27,2,-8,6,6,-8,4,11,1,0,75150901
1103,41047000300,410470003003,410470003003024,751509,29,2018HU1225553,1,51,6,36,1,35,1,-8,1,4,12,2,0,75150902
1103,41047000300,410470003003,410470003003024,751509,29,2018HU1225553,1,31,2,62,2,15,1,-8,1,4,9,3,0,75150903
1103,41047000300,410470003003,410470003003024,751510,61,2018HU1397308,1,43,4,54,2,40,1,-8,1,4,12,1,0,75151001
1103,41047000300,410470003003,410470003003024,751510,61,2018HU1397308,0,0,999,55,1,-8,6,-8,-8,4,5,2,0,75151002
1103,41047000300,410470003003,410470003003024,751511,38,2019HU0071134,1,51,6,59,1,40,1,-8,1,4,11,1,0,75151101
1103,41047000300,410470003003,410470003003024,751512,28,2019HU0157273,1,53,6,46,1,40,1,-8,1,3,11,1,0,75151201
1103,41047000300,410470003003,410470003003024,751512,28,2019HU0157273,0,0,999,42,1,-8,6,-8,-8,4,9,2,0,75151202
1103,41047000300,410470003003,410470003003024,751513,91,2019HU0301617,1,15,1,43,1,40,1,-8,1,4,14,1,0,75151301
1103,41047000300,410470003003,410470003003024,751513,91,2019HU0301617,1,43,4,40,2,45,1,-8,1,4,13,2,0,75151302
